IID pT_0.1 pT_0.2 pT_0.3 pT_0.4 pT_0.5 pT_0.6 pT_0.7 pT_0.8 pT_0.9 pT_1 pT_1.1
GSP_Buckner_HU_01705 -0.000130007 -0.0000983739 -0.0000829043 -0.0000781893 -0.0000673112 -0.0000591172 -0.0000526005 -0.0000479278 -0.0000431969 -0.0000390857 -0.0000390857
GSP_Buckner_HU_01707 -0.000146382 -0.000111401 -0.0000918205 -0.0000850654 -0.0000750325 -0.0000666267 -0.0000586707 -0.0000530573 -0.0000478526 -0.0000433718 -0.0000433718
GSP_Buckner_HU_01709 -0.000161037 -0.000121716 -0.000095538 -0.0000868766 -0.000077203 -0.0000679753 -0.0000609395 -0.0000553505 -0.0000498814 -0.0000451124 -0.0000451124
GSP_Buckner_HU_01710 -0.0000462064 -0.0000349479 -0.0000330998 -0.0000381053 -0.0000345513 -0.0000315729 -0.0000290386 -0.0000278708 -0.0000254093 -0.0000230243 -0.0000230243
GSP_Buckner_HU_01711 -0.0000711721 -0.0000546069 -0.0000438619 -0.0000523377 -0.0000475435 -0.000044129 -0.0000401343 -0.0000371091 -0.0000336951 -0.0000306233 -0.0000306233
GSP_Buckner_HU_01713 -0.00013837 -0.0000896396 -0.000073373 -0.0000671727 -0.0000606637 -0.0000542247 -0.0000488328 -0.0000448602 -0.0000405453 -0.0000367203 -0.0000367203
GSP_Buckner_HU_01715 -0.000154424 -0.00011778 -0.0000981887 -0.0000908925 -0.0000826854 -0.0000734457 -0.000065854 -0.0000600609 -0.0000541014 -0.000048854 -0.000048854
GSP_Buckner_HU_01716 -0.000118283 -0.0000752906 -0.0000563981 -0.0000543791 -0.0000471907 -0.0000430448 -0.0000393947 -0.0000363168 -0.0000329586 -0.0000299344 -0.0000299344
GSP_Buckner_HU_01719 -0.000184405 -0.000140221 -0.000112193 -0.000099394 -0.0000852845 -0.0000753859 -0.0000661222 -0.0000601539 -0.0000540481 -0.0000489018 -0.0000489018
GSP_Buckner_HU_01720 -0.000153767 -0.000107949 -0.0000843925 -0.0000779673 -0.0000668218 -0.0000592511 -0.0000526022 -0.0000479736 -0.0000434903 -0.0000393859 -0.0000393859
GSP_Buckner_HU_01723 -0.000140339 -0.0000988813 -0.0000737519 -0.0000718364 -0.0000636301 -0.0000566372 -0.0000502765 -0.0000464754 -0.0000419168 -0.0000379173 -0.0000379173
GSP_Buckner_HU_01725 -0.00011157 -0.0000846199 -0.0000661026 -0.000063948 -0.0000563673 -0.0000507959 -0.0000454629 -0.0000413825 -0.0000374826 -0.0000339926 -0.0000339926
GSP_Buckner_HU_01726 -0.0000949157 -0.000071601 -0.0000598627 -0.000058615 -0.0000533966 -0.0000483884 -0.0000437464 -0.0000402781 -0.0000363331 -0.0000328536 -0.0000328536
GSP_Buckner_HU_01727 -0.000108125 -0.0000819435 -0.0000697419 -0.000065242 -0.0000570636 -0.0000518383 -0.0000471341 -0.0000438475 -0.000039809 -0.0000361203 -0.0000361203
GSP_Buckner_HU_01743 -0.0000779791 -0.000057179 -0.0000446159 -0.0000454052 -0.0000419703 -0.0000381295 -0.0000351812 -0.0000323682 -0.0000295401 -0.0000268084 -0.0000268084
GSP_Buckner_HU_01744 -0.000137634 -0.000103048 -0.0000796745 -0.0000759385 -0.000067043 -0.0000591374 -0.0000530009 -0.0000484989 -0.0000437286 -0.0000395769 -0.0000395769
GSP_Buckner_HU_01747 -0.000127408 -0.0000832803 -0.0000658789 -0.0000630179 -0.0000557935 -0.0000496559 -0.0000443674 -0.0000414045 -0.0000373732 -0.0000337977 -0.0000337977
GSP_Buckner_HU_01752 -0.000206599 -0.000138138 -0.000105126 -0.0000950048 -0.0000843431 -0.0000746512 -0.000066384 -0.0000600547 -0.0000540018 -0.0000488172 -0.0000488172
GSP_Buckner_HU_01754 -0.000119182 -0.000078281 -0.0000632765 -0.0000637772 -0.0000576496 -0.0000517215 -0.000046593 -0.0000425714 -0.0000385421 -0.0000350015 -0.0000350015
GSP_Buckner_HU_01755 -0.000162017 -0.000117807 -0.0000946166 -0.0000861193 -0.0000735739 -0.0000646147 -0.0000578895 -0.0000531111 -0.0000478739 -0.0000433395 -0.0000433395
GSP_Buckner_HU_01757 -0.000184326 -0.000130411 -0.000098665 -0.0000903265 -0.0000789181 -0.0000697853 -0.000061816 -0.0000563009 -0.0000510073 -0.0000461648 -0.0000461648
GSP_Buckner_HU_01759 -0.000210428 -0.000138048 -0.000106946 -0.0000978477 -0.0000859338 -0.0000777206 -0.0000690623 -0.0000625869 -0.0000561908 -0.0000508043 -0.0000508043
GSP_Buckner_HU_01761 -0.000146054 -0.0000964093 -0.0000756013 -0.0000729414 -0.0000661024 -0.0000586202 -0.0000532252 -0.0000488423 -0.0000440057 -0.0000398403 -0.0000398403
GSP_Buckner_HU_01762 -0.0000963373 -0.0000752936 -0.0000638136 -0.0000628674 -0.0000574869 -0.0000518945 -0.0000468416 -0.0000427874 -0.0000385534 -0.0000349487 -0.0000349487
GSP_Buckner_HU_01765 -0.000160554 -0.000108359 -0.0000860856 -0.0000823124 -0.0000712502 -0.0000630666 -0.0000561936 -0.000051104 -0.0000462219 -0.0000418172 -0.0000418172
GSP_Buckner_HU_01767 -0.000151598 -0.000117734 -0.0000964173 -0.0000898344 -0.0000784981 -0.0000696623 -0.0000613042 -0.0000555269 -0.0000500716 -0.0000453009 -0.0000453009
GSP_Buckner_HU_01769 -0.000130776 -0.0000900663 -0.0000705174 -0.0000680884 -0.000059231 -0.0000532204 -0.000048118 -0.0000441572 -0.0000398918 -0.0000361351 -0.0000361351
GSP_Buckner_HU_01771 -0.000127308 -0.000105412 -0.0000884549 -0.0000843971 -0.000075197 -0.0000669519 -0.0000596909 -0.0000545635 -0.0000492242 -0.0000445092 -0.0000445092
GSP_Buckner_HU_01773 -0.00014237 -0.000106446 -0.0000855518 -0.0000825688 -0.0000717761 -0.0000624779 -0.0000558095 -0.000050879 -0.0000458143 -0.0000414561 -0.0000414561
GSP_Buckner_HU_01777 -0.0000513356 -0.0000426896 -0.0000383976 -0.0000417634 -0.0000387363 -0.0000372156 -0.0000334865 -0.0000313518 -0.0000286182 -0.0000259694 -0.0000259694
GSP_Buckner_HU_01779 -0.000174 -0.000123093 -0.0000897126 -0.0000845374 -0.0000731759 -0.0000643057 -0.0000562461 -0.0000515426 -0.0000468073 -0.0000423965 -0.0000423965
GSP_Buckner_HU_01780 -0.000141291 -0.000115282 -0.0000988147 -0.000088235 -0.0000768276 -0.0000669643 -0.0000587966 -0.0000533458 -0.0000482888 -0.0000437655 -0.0000437655
GSP_Buckner_HU_01781 -0.000129751 -0.0000973604 -0.0000777945 -0.0000704571 -0.0000633777 -0.0000566693 -0.0000504316 -0.0000462603 -0.0000417822 -0.0000378233 -0.0000378233
GSP_Buckner_HU_01784 -0.00012709 -0.0000823951 -0.0000636838 -0.0000605869 -0.0000522123 -0.0000458229 -0.0000412795 -0.0000378691 -0.0000341365 -0.0000309828 -0.0000309828
GSP_Buckner_HU_01786 -0.000119395 -0.0000769078 -0.0000616063 -0.0000615634 -0.0000543204 -0.0000481792 -0.00004288 -0.0000394625 -0.0000356515 -0.0000323146 -0.0000323146
GSP_Buckner_HU_01787 -0.000242346 -0.000161425 -0.000122654 -0.000108027 -0.000092173 -0.000081119 -0.0000713922 -0.0000649395 -0.0000583402 -0.0000527699 -0.0000527699
GSP_Buckner_HU_01788 -0.000152804 -0.00011142 -0.0000959688 -0.0000887461 -0.0000785536 -0.0000697373 -0.0000620375 -0.0000571976 -0.0000516314 -0.0000467023 -0.0000467023
GSP_Buckner_HU_01792 -0.000108516 -0.0000869954 -0.0000704997 -0.0000669532 -0.0000580716 -0.0000517944 -0.0000459154 -0.0000417721 -0.0000379111 -0.0000343739 -0.0000343739
GSP_Buckner_HU_01793 -0.000139711 -0.0000974035 -0.0000796985 -0.0000728629 -0.0000633626 -0.0000567501 -0.0000506436 -0.0000456233 -0.0000411307 -0.0000371371 -0.0000371371
GSP_Buckner_HU_01795 -0.0000912818 -0.0000772747 -0.0000669897 -0.0000654819 -0.0000601572 -0.0000549214 -0.0000493282 -0.0000453574 -0.0000408013 -0.0000370105 -0.0000370105
GSP_Buckner_HU_01798 -0.0000689408 -0.0000502221 -0.0000363335 -0.0000351725 -0.0000313719 -0.000029131 -0.0000265572 -0.0000245831 -0.000022284 -0.0000202795 -0.0000202795
GSP_Buckner_HU_01800 -0.0000910677 -0.0000665446 -0.0000508098 -0.0000520869 -0.0000475473 -0.0000427642 -0.0000381788 -0.0000354838 -0.0000321462 -0.0000291733 -0.0000291733
GSP_Buckner_HU_01801 -0.000127616 -0.000102367 -0.0000895144 -0.0000832508 -0.0000728361 -0.00006459 -0.0000575787 -0.0000523724 -0.0000472574 -0.0000428536 -0.0000428536
GSP_Buckner_HU_01802 -0.0000337892 -0.0000331933 -0.0000359884 -0.0000420353 -0.0000396843 -0.0000366751 -0.0000340847 -0.0000320738 -0.0000290515 -0.0000264839 -0.0000264839
GSP_Buckner_HU_01803 -0.000162696 -0.000117491 -0.0000911228 -0.0000849629 -0.00007281 -0.0000641901 -0.000057336 -0.0000520355 -0.0000470348 -0.000042633 -0.000042633
GSP_Buckner_HU_01804 -0.00015539 -0.000110614 -0.0000913922 -0.0000842473 -0.0000728953 -0.0000637621 -0.0000568783 -0.0000520747 -0.0000468999 -0.0000424576 -0.0000424576
GSP_Buckner_HU_01805 -0.000177599 -0.00012555 -0.0000998986 -0.0000884199 -0.0000766038 -0.000067651 -0.0000592728 -0.0000537444 -0.0000486608 -0.000044115 -0.000044115
GSP_Buckner_HU_01808 -0.000123944 -0.0000953013 -0.0000714509 -0.0000672768 -0.0000602348 -0.0000539361 -0.0000484751 -0.0000442874 -0.0000399455 -0.0000361914 -0.0000361914
GSP_Buckner_HU_01810 -0.000071457 -0.0000598639 -0.0000493182 -0.0000510075 -0.0000442568 -0.0000394255 -0.0000354468 -0.0000325957 -0.0000296899 -0.0000269375 -0.0000269375
GSP_Buckner_HU_01816 -0.0000642748 -0.0000549018 -0.0000482495 -0.0000508029 -0.0000470582 -0.0000418305 -0.0000380158 -0.0000351438 -0.0000319383 -0.0000291195 -0.0000291195
GSP_Buckner_HU_01817 -0.000129264 -0.0000883086 -0.0000668346 -0.0000634359 -0.0000563848 -0.0000497964 -0.0000437113 -0.0000406504 -0.0000369116 -0.0000333455 -0.0000333455
GSP_Buckner_HU_01844 -0.0000374828 -0.0000327608 -0.0000305549 -0.0000341924 -0.0000333129 -0.0000305577 -0.0000280151 -0.0000261108 -0.0000236891 -0.0000215744 -0.0000215744
GSP_Buckner_HU_01846 -0.000146775 -0.0000958781 -0.0000725668 -0.0000679647 -0.000059435 -0.0000532914 -0.0000476077 -0.000043886 -0.0000397378 -0.00003601 -0.00003601
GSP_Buckner_HU_01847 -0.0000567587 -0.0000479424 -0.0000461013 -0.0000480754 -0.0000419338 -0.0000384527 -0.0000348831 -0.0000326157 -0.0000297069 -0.0000269933 -0.0000269933
GSP_Buckner_HU_01854 -0.0000763671 -0.0000649328 -0.0000562076 -0.0000591826 -0.0000559267 -0.0000511474 -0.0000449087 -0.000041278 -0.0000372884 -0.0000338282 -0.0000338282
GSP_Buckner_HU_01858 -0.000110864 -0.0000828206 -0.000067781 -0.0000651535 -0.000057281 -0.0000521053 -0.000046239 -0.0000429103 -0.0000388115 -0.0000350791 -0.0000350791
GSP_Buckner_HU_01860 -0.000126689 -0.0000882328 -0.0000721078 -0.0000662776 -0.0000599916 -0.000053231 -0.0000481584 -0.0000440001 -0.000039731 -0.0000360027 -0.0000360027
GSP_Buckner_HU_01863 -0.000192662 -0.000141033 -0.000109214 -0.0000962479 -0.0000839325 -0.0000751794 -0.0000657907 -0.0000598605 -0.0000536687 -0.0000484816 -0.0000484816
GSP_Buckner_HU_01865 -0.000197931 -0.000135186 -0.00010862 -0.0000976502 -0.0000875642 -0.0000785486 -0.0000696084 -0.0000631348 -0.0000567935 -0.0000513844 -0.0000513844
GSP_Buckner_HU_01868 -0.000133292 -0.0000967646 -0.0000822251 -0.0000781804 -0.0000689601 -0.000060101 -0.0000536313 -0.0000488838 -0.0000442265 -0.0000400828 -0.0000400828
GSP_Buckner_HU_01870 -0.000165575 -0.000119188 -0.0000880843 -0.0000792189 -0.0000665524 -0.0000580123 -0.000051722 -0.0000470591 -0.000042465 -0.000038478 -0.000038478
GSP_Buckner_HU_01872 -0.000152109 -0.000106829 -0.0000792289 -0.0000701176 -0.0000618137 -0.0000559819 -0.0000501993 -0.0000457874 -0.0000414647 -0.0000375484 -0.0000375484
GSP_Buckner_HU_01873 -0.00011252 -0.000077187 -0.000068088 -0.0000656637 -0.0000590465 -0.0000532123 -0.000047112 -0.0000434751 -0.0000395519 -0.0000357578 -0.0000357578
GSP_Buckner_HU_01875 -0.000117974 -0.0000702292 -0.0000526499 -0.0000514467 -0.0000466266 -0.0000422797 -0.0000383487 -0.0000353545 -0.0000319743 -0.0000290586 -0.0000290586
GSP_Buckner_HU_01895 -0.000141942 -0.0000960162 -0.000076374 -0.0000723313 -0.0000638713 -0.000057013 -0.000050903 -0.0000469207 -0.0000425697 -0.0000385524 -0.0000385524
GSP_Buckner_HU_01896 -0.0000965158 -0.000074202 -0.0000566253 -0.0000543902 -0.0000495183 -0.00004443 -0.0000397563 -0.0000368375 -0.0000334731 -0.0000303128 -0.0000303128
GSP_Buckner_HU_01901 -0.0000997485 -0.0000676278 -0.0000553009 -0.0000527746 -0.0000477957 -0.0000430795 -0.0000388227 -0.0000359973 -0.0000328785 -0.000029841 -0.000029841
GSP_Buckner_MGH_00005 -0.000120094 -0.000100757 -0.0000786229 -0.0000738588 -0.0000667636 -0.0000598992 -0.0000536158 -0.0000492051 -0.0000445241 -0.0000403194 -0.0000403194
GSP_Buckner_MGH_00007 -0.000195186 -0.000136249 -0.000107314 -0.0000966868 -0.0000842266 -0.0000740256 -0.0000653545 -0.0000594409 -0.0000537145 -0.0000485988 -0.0000485988
GSP_Buckner_MGH_00008 -0.000134182 -0.0000994325 -0.0000790961 -0.0000724194 -0.0000653046 -0.0000585528 -0.0000527866 -0.000047993 -0.0000434796 -0.0000393288 -0.0000393288
GSP_Buckner_MGH_00010 -0.000142664 -0.000109494 -0.00008899 -0.0000804902 -0.0000721424 -0.0000641447 -0.0000573569 -0.0000524671 -0.0000473714 -0.0000428856 -0.0000428856
GSP_Buckner_MGH_00014 -0.000193498 -0.000137687 -0.000107589 -0.0000931445 -0.000080335 -0.000070228 -0.0000619522 -0.0000562429 -0.0000505176 -0.0000457373 -0.0000457373
GSP_Buckner_MGH_00015 -0.000127152 -0.00010415 -0.0000852076 -0.000078149 -0.0000684197 -0.0000606296 -0.0000543765 -0.0000496342 -0.0000444349 -0.000040243 -0.000040243
GSP_Buckner_MGH_00021 -0.00014072 -0.000100129 -0.000081422 -0.0000777797 -0.0000678426 -0.0000607676 -0.0000537331 -0.000049295 -0.0000443722 -0.0000401511 -0.0000401511
GSP_Buckner_MGH_00022 -0.00012003 -0.0000861981 -0.0000740581 -0.000071354 -0.0000634936 -0.0000574754 -0.0000516601 -0.0000472342 -0.0000424722 -0.0000384806 -0.0000384806
GSP_Buckner_MGH_00023 -0.000119364 -0.0000881118 -0.0000703892 -0.0000653589 -0.0000570477 -0.0000500303 -0.0000453513 -0.0000413951 -0.0000376208 -0.0000340017 -0.0000340017
GSP_Buckner_MGH_00024 -0.00011474 -0.0000869377 -0.0000730735 -0.0000719229 -0.0000633447 -0.0000564285 -0.0000504478 -0.0000465079 -0.000042164 -0.0000381327 -0.0000381327
GSP_Buckner_MGH_00026 -0.000124454 -0.0000978116 -0.0000817717 -0.000078443 -0.000069471 -0.0000614604 -0.0000552581 -0.0000511562 -0.0000462935 -0.0000418529 -0.0000418529
GSP_Buckner_MGH_00027 -0.000111176 -0.0000795833 -0.0000672868 -0.0000642518 -0.000056295 -0.0000507584 -0.0000449761 -0.0000414669 -0.0000375302 -0.0000339713 -0.0000339713
GSP_Buckner_MGH_00028 -0.0000720223 -0.0000541327 -0.0000451629 -0.0000487605 -0.0000435741 -0.0000405968 -0.0000364439 -0.0000338904 -0.0000310142 -0.0000281716 -0.0000281716
GSP_Buckner_MGH_00029 -0.000162959 -0.000103943 -0.0000841268 -0.0000769882 -0.000069233 -0.0000627206 -0.0000561995 -0.0000512779 -0.0000461495 -0.0000417958 -0.0000417958
GSP_Buckner_MGH_00030 -0.0000726383 -0.0000581869 -0.0000492116 -0.0000501851 -0.0000454177 -0.0000425484 -0.0000391353 -0.0000360273 -0.0000326317 -0.0000295465 -0.0000295465
GSP_Buckner_MGH_00031 -0.0000667042 -0.0000436774 -0.0000375394 -0.0000426295 -0.0000390447 -0.0000363056 -0.0000324711 -0.0000301575 -0.0000273217 -0.0000248338 -0.0000248338
GSP_Buckner_MGH_00032 -0.000140278 -0.000112365 -0.0000893829 -0.000084198 -0.0000741418 -0.0000665729 -0.0000594654 -0.0000540896 -0.0000488623 -0.0000442072 -0.0000442072
GSP_Buckner_MGH_00035 -0.000104684 -0.0000840075 -0.0000651879 -0.0000628891 -0.0000562317 -0.0000501912 -0.0000444774 -0.000040867 -0.0000371814 -0.0000336405 -0.0000336405
GSP_Buckner_MGH_00038 -0.000157964 -0.000107745 -0.0000834835 -0.0000755672 -0.0000674082 -0.0000604868 -0.0000537641 -0.0000491686 -0.0000442592 -0.0000400652 -0.0000400652
GSP_Buckner_MGH_00039 -0.000119018 -0.000083518 -0.0000677345 -0.0000663291 -0.0000590538 -0.0000526096 -0.0000473817 -0.0000431558 -0.0000387492 -0.0000350542 -0.0000350542
GSP_Buckner_MGH_00041 -0.000118134 -0.0000979311 -0.0000782739 -0.0000733242 -0.0000639471 -0.0000570875 -0.0000505555 -0.0000458842 -0.0000412272 -0.0000373517 -0.0000373517
GSP_Buckner_MGH_00042 -0.0000935753 -0.0000707721 -0.0000597208 -0.0000606045 -0.0000538531 -0.0000482333 -0.0000433228 -0.0000400807 -0.0000364292 -0.0000331131 -0.0000331131
GSP_Buckner_MGH_00043 -0.000208159 -0.000137035 -0.000104653 -0.0000940803 -0.0000811499 -0.0000703101 -0.0000625044 -0.0000563189 -0.0000508756 -0.0000459785 -0.0000459785
GSP_Buckner_MGH_00044 -0.000143536 -0.0000880417 -0.0000654248 -0.000059444 -0.0000518779 -0.0000456896 -0.000040541 -0.0000375584 -0.0000339461 -0.0000307608 -0.0000307608
GSP_Buckner_MGH_00045 -0.0000954138 -0.000069471 -0.000053044 -0.0000510505 -0.000046116 -0.0000417643 -0.0000376928 -0.0000348572 -0.0000315469 -0.0000285329 -0.0000285329
GSP_Buckner_MGH_00046 -0.000142641 -0.0000869319 -0.0000722422 -0.0000654785 -0.0000573457 -0.0000512238 -0.000045851 -0.000041975 -0.0000379318 -0.0000344324 -0.0000344324
GSP_Buckner_MGH_00047 -0.000163532 -0.000118635 -0.000100674 -0.0000949326 -0.0000818436 -0.0000734671 -0.0000653347 -0.0000597995 -0.0000541018 -0.0000488828 -0.0000488828
GSP_Buckner_MGH_00048 -0.000135824 -0.000101378 -0.000081432 -0.0000792291 -0.0000686022 -0.0000621749 -0.0000556409 -0.0000514013 -0.0000466875 -0.0000422392 -0.0000422392
GSP_Buckner_MGH_00049 -0.000255372 -0.00019179 -0.000149201 -0.000131074 -0.000113284 -0.0000996888 -0.0000872324 -0.0000788813 -0.0000708107 -0.0000640168 -0.0000640168
GSP_Buckner_MGH_00051 -0.000141699 -0.00010018 -0.00008776 -0.0000824108 -0.0000728446 -0.0000652147 -0.0000576557 -0.0000527616 -0.0000476971 -0.0000431778 -0.0000431778
GSP_Buckner_MGH_00052 -0.000129087 -0.0000828926 -0.0000697914 -0.0000632167 -0.0000540697 -0.00004813 -0.0000424247 -0.0000388856 -0.0000352231 -0.0000320034 -0.0000320034
GSP_Buckner_MGH_00053 -0.0000707449 -0.0000664557 -0.0000592448 -0.0000600167 -0.0000561531 -0.0000524361 -0.0000474382 -0.000043547 -0.0000396317 -0.0000359147 -0.0000359147
GSP_Buckner_MGH_00054 -0.000103907 -0.0000799939 -0.0000700705 -0.0000655644 -0.0000587499 -0.0000522911 -0.0000464098 -0.0000427605 -0.0000387945 -0.0000351469 -0.0000351469
GSP_Buckner_MGH_00056 -0.000118131 -0.0000965464 -0.0000811299 -0.0000774614 -0.0000704764 -0.0000637398 -0.0000568293 -0.0000522264 -0.000047135 -0.0000426637 -0.0000426637
GSP_Buckner_MGH_00057 -0.000173754 -0.000113509 -0.000090701 -0.0000810176 -0.0000688097 -0.0000596226 -0.0000526978 -0.0000477944 -0.0000432244 -0.0000392096 -0.0000392096
GSP_Buckner_MGH_00058 -0.000145296 -0.000116768 -0.00009174 -0.0000843004 -0.0000731688 -0.000065503 -0.0000580084 -0.0000526335 -0.0000475253 -0.0000430658 -0.0000430658
GSP_Buckner_MGH_00059 -0.000167671 -0.000115407 -0.0000910614 -0.000084674 -0.0000744026 -0.0000661041 -0.0000588642 -0.0000536302 -0.0000485328 -0.0000438935 -0.0000438935
GSP_Buckner_MGH_00061 -0.0000807995 -0.0000630285 -0.0000528914 -0.0000542802 -0.0000501188 -0.0000461018 -0.0000416908 -0.0000383672 -0.0000349005 -0.0000318243 -0.0000318243
GSP_Buckner_MGH_00063 -0.000141146 -0.000109213 -0.0000913064 -0.0000868379 -0.0000760345 -0.0000683325 -0.00006025 -0.000055086 -0.0000495991 -0.0000448814 -0.0000448814
GSP_Buckner_MGH_00065 -0.000131653 -0.000084684 -0.000069666 -0.0000665561 -0.0000599559 -0.0000535722 -0.0000486145 -0.0000446937 -0.0000404784 -0.0000367186 -0.0000367186
GSP_Buckner_MGH_00068 -0.000124037 -0.0000913546 -0.0000760834 -0.0000732799 -0.0000649919 -0.0000574141 -0.0000504281 -0.000046131 -0.0000417186 -0.0000377875 -0.0000377875
GSP_Buckner_MGH_00070 -0.000168481 -0.000123604 -0.000101937 -0.0000917437 -0.0000809049 -0.0000720648 -0.000064904 -0.0000591688 -0.0000534539 -0.000048361 -0.000048361
GSP_Buckner_MGH_00073 -0.000122342 -0.0000780182 -0.0000588118 -0.0000541681 -0.0000487816 -0.0000441128 -0.0000404717 -0.000037579 -0.0000342551 -0.0000310906 -0.0000310906
GSP_Buckner_MGH_00075 -0.000126866 -0.0000912932 -0.0000722518 -0.0000718945 -0.0000647339 -0.0000587199 -0.0000528814 -0.0000484036 -0.0000433856 -0.0000393828 -0.0000393828
GSP_Buckner_MGH_00077 -0.000141674 -0.0000987965 -0.0000779436 -0.0000719384 -0.000064498 -0.0000577093 -0.0000519562 -0.0000477646 -0.0000433193 -0.0000391969 -0.0000391969
GSP_Buckner_MGH_00078 -0.00013354 -0.000095804 -0.0000779915 -0.0000767449 -0.0000691769 -0.0000617172 -0.000056116 -0.0000511212 -0.0000462309 -0.0000418671 -0.0000418671
GSP_Buckner_MGH_00079 -0.000175115 -0.000121283 -0.0000974734 -0.0000876549 -0.0000755502 -0.0000675827 -0.0000603016 -0.0000548632 -0.0000496137 -0.0000449065 -0.0000449065
GSP_Buckner_MGH_00080 -0.000145148 -0.0000996561 -0.0000793394 -0.0000730303 -0.0000639637 -0.0000577902 -0.0000512786 -0.0000469488 -0.0000422923 -0.0000382653 -0.0000382653
GSP_Buckner_MGH_00082 -0.000137763 -0.000103738 -0.000087602 -0.0000848018 -0.0000738863 -0.000066772 -0.0000595468 -0.0000547468 -0.0000492931 -0.0000446151 -0.0000446151
GSP_Buckner_MGH_00083 -0.000191721 -0.000135037 -0.000106703 -0.0000975281 -0.0000841237 -0.00007522 -0.0000667132 -0.0000605059 -0.0000546042 -0.0000494821 -0.0000494821
GSP_Buckner_MGH_00085 -0.000121135 -0.0000938136 -0.0000720193 -0.0000684227 -0.0000595869 -0.0000541693 -0.0000489259 -0.000045352 -0.0000410102 -0.0000371521 -0.0000371521
GSP_Buckner_MGH_00086 -0.0000422061 -0.0000321358 -0.0000328967 -0.0000365523 -0.0000332583 -0.0000315405 -0.0000290278 -0.0000272394 -0.0000248975 -0.0000225703 -0.0000225703
GSP_Buckner_MGH_00087 -0.000173354 -0.000121805 -0.0000942556 -0.0000838868 -0.0000723336 -0.0000638065 -0.0000565173 -0.0000517877 -0.0000465822 -0.0000422191 -0.0000422191
GSP_Buckner_MGH_00088 -0.000158536 -0.000111441 -0.000087082 -0.0000834841 -0.0000735096 -0.0000671295 -0.0000594333 -0.0000545878 -0.0000492086 -0.0000444285 -0.0000444285
GSP_Buckner_MGH_00089 -0.000142434 -0.000114211 -0.0000905508 -0.0000859962 -0.0000769602 -0.0000682208 -0.0000614046 -0.0000559801 -0.0000505701 -0.0000457918 -0.0000457918
GSP_Buckner_MGH_00090 -0.00017149 -0.000131167 -0.000105058 -0.000098371 -0.0000853886 -0.0000770321 -0.0000687685 -0.0000628007 -0.0000564003 -0.000051 -0.000051
GSP_Buckner_MGH_00092 -0.000130214 -0.0000953818 -0.0000786971 -0.0000731505 -0.0000646845 -0.0000570757 -0.0000512547 -0.0000472777 -0.0000427135 -0.0000387871 -0.0000387871
GSP_Buckner_MGH_00094 -0.0000427653 -0.0000366926 -0.0000337905 -0.0000397229 -0.0000348235 -0.0000313397 -0.000028519 -0.0000269574 -0.0000248585 -0.0000225445 -0.0000225445
GSP_Buckner_MGH_00098 -0.000122071 -0.0000889662 -0.0000739017 -0.0000665494 -0.0000583778 -0.0000518319 -0.0000462005 -0.0000424197 -0.0000383403 -0.0000347234 -0.0000347234
GSP_Buckner_MGH_00101 -0.000159334 -0.000120342 -0.0000986468 -0.00009382 -0.0000825891 -0.0000716755 -0.0000642482 -0.000058444 -0.0000526823 -0.0000476283 -0.0000476283
GSP_Buckner_MGH_00109 -0.000170776 -0.000117822 -0.0000946521 -0.0000850693 -0.0000743209 -0.0000647992 -0.000057628 -0.0000521531 -0.0000472194 -0.0000427932 -0.0000427932
GSP_Buckner_MGH_00110 -0.000116307 -0.0000805021 -0.0000626227 -0.0000600503 -0.0000532243 -0.0000481095 -0.0000431169 -0.000039694 -0.000035942 -0.0000325393 -0.0000325393
GSP_Buckner_MGH_00111 -0.0000995763 -0.000073835 -0.0000604888 -0.0000575492 -0.0000498345 -0.0000448519 -0.0000402381 -0.0000374053 -0.0000340032 -0.0000308097 -0.0000308097
GSP_Buckner_MGH_00112 -0.000133962 -0.0000907679 -0.0000717203 -0.0000665701 -0.0000572805 -0.0000512902 -0.000045804 -0.0000423512 -0.0000382437 -0.0000346415 -0.0000346415
GSP_Buckner_MGH_00113 -0.000154318 -0.000103198 -0.0000845405 -0.0000801428 -0.0000717985 -0.0000627355 -0.0000557498 -0.0000512719 -0.0000464753 -0.0000421009 -0.0000421009
GSP_Buckner_MGH_00114 -0.0000557224 -0.0000505296 -0.0000473885 -0.0000494745 -0.0000449165 -0.0000416343 -0.000037494 -0.0000345555 -0.0000313145 -0.0000283878 -0.0000283878
GSP_Buckner_MGH_00115 -0.000149377 -0.000111747 -0.0000909523 -0.0000828398 -0.0000709655 -0.0000638737 -0.0000573131 -0.0000526263 -0.0000474142 -0.0000429185 -0.0000429185
GSP_Buckner_MGH_00117 -0.000111966 -0.000082138 -0.0000662434 -0.000062714 -0.000056221 -0.0000510506 -0.0000463625 -0.0000425668 -0.0000383313 -0.0000347588 -0.0000347588
GSP_Buckner_MGH_00118 -0.000149406 -0.000106514 -0.0000875216 -0.0000807737 -0.0000714537 -0.0000641406 -0.0000568925 -0.0000518977 -0.000046924 -0.0000425492 -0.0000425492
GSP_Buckner_MGH_00120 -0.000125613 -0.0000856732 -0.0000634582 -0.0000597898 -0.0000512147 -0.0000456713 -0.0000415937 -0.000038633 -0.0000351263 -0.0000319164 -0.0000319164
