IID pT_0.1 pT_0.2 pT_0.3 pT_0.4 pT_0.5 pT_0.6 pT_0.7 pT_0.8 pT_0.9 pT_1 pT_1.1
GSP_Buckner_HU_01564 0.000435199 0.000376244 0.000334725 0.000298737 0.000270645 0.000246451 0.000225056 0.000207006 0.0001911 0.000178183 0.000178183
GSP_Buckner_HU_01568 0.000455716 0.000384556 0.000339146 0.000301299 0.000271934 0.000247928 0.000226415 0.00020829 0.000192277 0.000179293 0.000179293
GSP_Buckner_HU_01569 0.000386153 0.000341854 0.000307077 0.000274148 0.000248931 0.000226915 0.000207954 0.000191451 0.000176663 0.000164697 0.000164697
GSP_Buckner_HU_01573 0.00049002 0.000408581 0.000360793 0.000318344 0.000285761 0.000259544 0.000236338 0.000217115 0.000200281 0.000186698 0.000186698
GSP_Buckner_HU_01576 0.00044295 0.000369975 0.000322657 0.000286456 0.000257928 0.000234357 0.000214365 0.000197232 0.000182168 0.000169863 0.000169863
GSP_Buckner_HU_01577 0.000341112 0.000295966 0.000263583 0.000234016 0.000210749 0.000191954 0.00017539 0.000161549 0.000149036 0.000138936 0.000138936
GSP_Buckner_HU_01580 0.000477792 0.000408168 0.00036085 0.000323398 0.000292216 0.000266714 0.000244012 0.000224337 0.000207075 0.000193085 0.000193085
GSP_Buckner_HU_01581 0.000414011 0.000354595 0.000316299 0.000282273 0.000255354 0.000232717 0.000212583 0.000195611 0.000180555 0.000168358 0.000168358
GSP_Buckner_HU_01582 0.000368715 0.000320733 0.000288088 0.000257457 0.000232734 0.000212372 0.00019437 0.000178641 0.00016493 0.00015382 0.00015382
GSP_Buckner_HU_01583 0.00034342 0.000298312 0.000266715 0.000238975 0.00021608 0.000197454 0.000180187 0.000165696 0.000152863 0.000142549 0.000142549
GSP_Buckner_HU_01584 0.00039909 0.000342998 0.000304391 0.000270917 0.000244144 0.000222948 0.000203771 0.00018755 0.000172976 0.00016127 0.00016127
GSP_Buckner_HU_01585 0.000426689 0.00036453 0.000324188 0.000288978 0.000261456 0.000237843 0.000217115 0.000199978 0.000184588 0.000172145 0.000172145
GSP_Buckner_HU_01586 0.00046929 0.000395306 0.000346905 0.000306443 0.000275914 0.000251948 0.000229855 0.000211324 0.000194959 0.000181748 0.000181748
GSP_Buckner_HU_01587 0.000231579 0.000208079 0.000189986 0.000170081 0.000154418 0.0001413 0.000128923 0.00011908 0.000109745 0.000102309 0.000102309
GSP_Buckner_HU_01595 0.000340133 0.000297425 0.000267629 0.000239177 0.000216902 0.00019897 0.000182189 0.000167808 0.000154852 0.000144344 0.000144344
GSP_Buckner_HU_01597 0.000427733 0.00036739 0.000323354 0.000287472 0.000259195 0.000235898 0.000215389 0.000198315 0.00018286 0.000170503 0.000170503
GSP_Buckner_HU_01599 0.000441926 0.00037901 0.000334775 0.000298457 0.000269469 0.000245381 0.000223736 0.000205994 0.000190164 0.000177326 0.000177326
GSP_Buckner_HU_01602 0.000446748 0.000375308 0.00033144 0.000293966 0.000265337 0.00024238 0.000221786 0.000203922 0.000188135 0.000175417 0.000175417
GSP_Buckner_HU_01606 0.000450583 0.000387002 0.000341345 0.00030354 0.000273992 0.000249351 0.000228295 0.000210015 0.00019397 0.000180844 0.000180844
GSP_Buckner_HU_01608 0.000450735 0.000386407 0.0003418 0.000304957 0.000275999 0.000252086 0.000230058 0.000211473 0.000195237 0.000182007 0.000182007
GSP_Buckner_HU_01611 0.000501681 0.000419516 0.000367769 0.000324575 0.000293017 0.000266835 0.000243784 0.000224043 0.000206789 0.000192776 0.000192776
GSP_Buckner_HU_01612 0.000457374 0.000398245 0.00035413 0.000315304 0.000284466 0.000259321 0.000236657 0.000217699 0.000201043 0.000187391 0.000187391
GSP_Buckner_HU_01613 0.000357704 0.000316472 0.000284241 0.000254807 0.000230635 0.000209951 0.000191761 0.000176345 0.000162495 0.000151443 0.000151443
GSP_Buckner_HU_01616 0.000490015 0.00041418 0.000363849 0.000322802 0.000290287 0.000264986 0.000242267 0.000222863 0.000205546 0.000191571 0.000191571
GSP_Buckner_HU_01629 0.000392645 0.000336505 0.000298128 0.00026541 0.000240074 0.00021871 0.00019991 0.000183856 0.000169783 0.000158313 0.000158313
GSP_Buckner_HU_01631 0.000349095 0.000301598 0.00026886 0.000239221 0.000216371 0.000197594 0.000180239 0.000165742 0.000153012 0.000142672 0.000142672
GSP_Buckner_HU_01633 0.000261946 0.000233818 0.000211807 0.000188134 0.000171269 0.000156678 0.000143533 0.000132272 0.000121859 0.000113592 0.000113592
GSP_Buckner_HU_01634 0.000401914 0.000339592 0.000299224 0.000265094 0.000238876 0.000217118 0.000198179 0.000182218 0.000168176 0.000156796 0.000156796
GSP_Buckner_HU_01635 0.000230003 0.000209603 0.00019086 0.000171679 0.000155992 0.000142297 0.000130296 0.000120116 0.000110592 0.000103085 0.000103085
GSP_Buckner_HU_01636 0.000392545 0.000333578 0.000293753 0.000262299 0.000237468 0.000216395 0.000196985 0.000181189 0.000167106 0.000155802 0.000155802
GSP_Buckner_HU_01637 0.000328725 0.000287268 0.000254446 0.000227953 0.000206825 0.000188977 0.000172607 0.000158974 0.000146715 0.000136819 0.000136819
GSP_Buckner_HU_01638 0.000398571 0.000347543 0.00031151 0.000277564 0.000251317 0.000229929 0.000210138 0.00019316 0.000178238 0.000166182 0.000166182
GSP_Buckner_HU_01643 0.00033747 0.000299211 0.000270049 0.000242452 0.000220534 0.000201751 0.000184873 0.000170424 0.000157432 0.000146834 0.000146834
GSP_Buckner_HU_01646 0.000415944 0.000358788 0.000319866 0.000285769 0.000258176 0.000235103 0.000214415 0.000197159 0.000181915 0.000169582 0.000169582
GSP_Buckner_HU_01647 0.000322251 0.000284515 0.000253836 0.000225826 0.000204101 0.000185914 0.000170083 0.00015643 0.000144401 0.00013458 0.00013458
GSP_Buckner_HU_01648 0.000520018 0.000434878 0.000380198 0.00033677 0.000303612 0.000276653 0.000252116 0.000231837 0.000214013 0.00019952 0.00019952
GSP_Buckner_HU_01649 0.000374252 0.000319243 0.000283811 0.000251671 0.00022769 0.000207555 0.000190117 0.000174993 0.000161525 0.000150572 0.000150572
GSP_Buckner_HU_01650 0.000380674 0.00032681 0.00029116 0.000259663 0.000233252 0.000212592 0.000194342 0.000178823 0.000165038 0.000153862 0.000153862
GSP_Buckner_HU_01653 0.000385465 0.000337138 0.000300461 0.000268904 0.000242932 0.00022116 0.000201583 0.000185359 0.000171203 0.000159642 0.000159642
GSP_Buckner_HU_01654 0.000503002 0.000426694 0.000379035 0.000335323 0.000302292 0.000274931 0.000250934 0.000230667 0.000212804 0.000198405 0.000198405
GSP_Buckner_HU_01657 0.000389331 0.000328082 0.000289339 0.000256803 0.000231512 0.000210773 0.000192394 0.000176891 0.00016313 0.000152094 0.000152094
GSP_Buckner_HU_01659 0.000329159 0.000287867 0.000257948 0.000230728 0.000208541 0.000189592 0.00017342 0.000159559 0.000147309 0.000137373 0.000137373
GSP_Buckner_HU_01664 0.000575052 0.000474543 0.000410101 0.000360475 0.000323564 0.000293821 0.000268297 0.000246674 0.000227502 0.000212095 0.000212095
GSP_Buckner_HU_01665 0.000498265 0.000418376 0.000364269 0.000321712 0.000290021 0.000264673 0.00024197 0.000222418 0.00020514 0.000191238 0.000191238
GSP_Buckner_HU_01666 0.000381212 0.000317784 0.000279645 0.000247095 0.000223023 0.000202115 0.000184291 0.000169607 0.000156438 0.000145848 0.000145848
GSP_Buckner_HU_01667 0.000344733 0.00030223 0.000270094 0.000240793 0.000218833 0.000199786 0.000182849 0.00016798 0.000154912 0.000144434 0.000144434
GSP_Buckner_HU_01672 0.000385912 0.000330704 0.000293128 0.000260956 0.000235677 0.000214962 0.000196237 0.00018019 0.000166076 0.000154871 0.000154871
GSP_Buckner_HU_01676 0.000489798 0.000411324 0.000362289 0.000322284 0.000289951 0.000263592 0.000240541 0.000221113 0.000203999 0.000190214 0.000190214
GSP_Buckner_HU_01677 0.000412893 0.000355623 0.000315463 0.000281797 0.000254919 0.000232017 0.000212252 0.00019532 0.000180383 0.00016818 0.00016818
GSP_Buckner_HU_01681 0.000468392 0.000397142 0.000348737 0.00030944 0.000279343 0.000254667 0.000232465 0.00021361 0.000197107 0.000183753 0.000183753
GSP_Buckner_HU_01692 0.000258211 0.000232117 0.000210269 0.000188389 0.000170027 0.000155483 0.000141901 0.000130859 0.00012063 0.000112508 0.000112508
GSP_Buckner_HU_01693 0.000469267 0.000405191 0.000358945 0.000317772 0.000286299 0.000261108 0.000238185 0.000219069 0.000202205 0.00018852 0.00018852
GSP_Buckner_HU_01694 0.000407352 0.000348623 0.000308287 0.000274551 0.000247725 0.000225669 0.000206217 0.000189808 0.000175211 0.000163328 0.000163328
GSP_Buckner_HU_01695 0.000337658 0.000292166 0.000259618 0.000230539 0.00020875 0.000190407 0.0001738 0.000159886 0.000147447 0.0001375 0.0001375
GSP_Buckner_HU_01696 0.00042996 0.000365715 0.000323494 0.000287325 0.000260576 0.000237473 0.000216976 0.000199416 0.000184116 0.000171698 0.000171698
GSP_Buckner_HU_01700 0.000379834 0.000324759 0.000287127 0.000253452 0.000228451 0.000208825 0.000190782 0.000175514 0.000162093 0.000151081 0.000151081
GSP_Buckner_HU_01703 0.000501058 0.000419252 0.000368458 0.000326706 0.000293709 0.000267204 0.000243698 0.000224114 0.000206883 0.000192832 0.000192832
GSP_Buckner_HU_01704 0.000405094 0.000340531 0.000300006 0.000267048 0.000241438 0.000219883 0.000200533 0.000184409 0.000170116 0.000158576 0.000158576
GSP_Buckner_HU_01705 0.000360385 0.000317973 0.000283072 0.000252333 0.000228406 0.00020896 0.000191171 0.000176132 0.000162405 0.000151446 0.000151446
GSP_Buckner_HU_01707 0.000412733 0.000357676 0.000319897 0.000284787 0.000257801 0.000234982 0.000214414 0.000197359 0.000182051 0.000169752 0.000169752
GSP_Buckner_HU_01709 0.000430938 0.000368915 0.000328381 0.000291861 0.00026353 0.000240052 0.000219095 0.000201306 0.000185713 0.000173193 0.000173193
GSP_Buckner_HU_01710 0.00045355 0.000386419 0.000339298 0.000302922 0.000272036 0.000247969 0.000226637 0.000208504 0.000192356 0.000179355 0.000179355
GSP_Buckner_HU_01711 0.000435405 0.000369924 0.000328772 0.000292305 0.000264221 0.00024101 0.000220226 0.000202726 0.000187086 0.00017448 0.00017448
GSP_Buckner_HU_01713 0.000214945 0.000196661 0.000180487 0.000160694 0.000146055 0.000134507 0.000123594 0.000114211 0.000105321 0.0000982971 0.0000982971
GSP_Buckner_HU_01715 0.000516557 0.000429053 0.000375063 0.000331012 0.000297214 0.000270365 0.000246427 0.00022634 0.000208764 0.000194667 0.000194667
GSP_Buckner_HU_01716 0.000310752 0.000269039 0.000241599 0.000215916 0.000194951 0.000178186 0.000162667 0.000149873 0.000138298 0.000128974 0.000128974
GSP_Buckner_HU_01719 0.000370938 0.000316374 0.000280551 0.000251335 0.000227325 0.00020734 0.000189316 0.00017448 0.000161144 0.000150208 0.000150208
GSP_Buckner_HU_01720 0.000407852 0.000358637 0.000318613 0.00028351 0.000256008 0.000234182 0.00021402 0.000197087 0.000181759 0.000169476 0.000169476
GSP_Buckner_HU_01723 0.00046363 0.000394591 0.000346165 0.000306849 0.000276127 0.000251293 0.000229224 0.000210804 0.000194606 0.000181398 0.000181398
GSP_Buckner_HU_01725 0.000353452 0.000304985 0.000271992 0.000241577 0.000218691 0.000199991 0.000182774 0.000168138 0.000155028 0.000144542 0.000144542
GSP_Buckner_HU_01726 0.00045889 0.000393642 0.000347443 0.000310103 0.000279189 0.00025404 0.000232304 0.000213455 0.00019688 0.000183506 0.000183506
GSP_Buckner_HU_01727 0.000419794 0.000355366 0.000315846 0.000279516 0.000253045 0.0002309 0.000210945 0.000194079 0.000179 0.000166905 0.000166905
GSP_Buckner_HU_01743 0.00044384 0.000376846 0.000336163 0.000298255 0.000269088 0.000245287 0.000224126 0.000205971 0.000189959 0.000177127 0.000177127
GSP_Buckner_HU_01744 0.000489719 0.000407048 0.000356067 0.00031564 0.000285164 0.000259678 0.000237113 0.000218323 0.000201543 0.000187893 0.000187893
GSP_Buckner_HU_01747 0.000444495 0.000377993 0.000335019 0.000298766 0.000269268 0.000244987 0.000223915 0.000205868 0.000189837 0.000176948 0.000176948
GSP_Buckner_HU_01752 0.000329993 0.000285081 0.000254925 0.000226728 0.000205955 0.000188172 0.000171642 0.000157943 0.000145609 0.000135755 0.000135755
GSP_Buckner_HU_01754 0.000432894 0.000372168 0.000330552 0.000294425 0.000266234 0.000242626 0.000221801 0.000204051 0.000188318 0.000175542 0.000175542
GSP_Buckner_HU_01755 0.000475072 0.000402197 0.000353958 0.000313392 0.000283776 0.000258476 0.000235862 0.000216928 0.000200245 0.000186696 0.000186696
GSP_Buckner_HU_01757 0.000460847 0.000390641 0.000344218 0.000304727 0.000274283 0.000249633 0.000227722 0.000209395 0.000193109 0.000180076 0.000180076
GSP_Buckner_HU_01759 0.00044502 0.000380928 0.000335895 0.000299278 0.000270353 0.000246695 0.000225356 0.000207025 0.000190994 0.00017808 0.00017808
GSP_Buckner_HU_01761 0.000373863 0.00032291 0.000287613 0.000256668 0.000232234 0.000211507 0.000193234 0.000177685 0.000163917 0.000152822 0.000152822
GSP_Buckner_HU_01762 0.000422991 0.00035985 0.000314068 0.000276826 0.00024887 0.000226372 0.0002064 0.000189942 0.000175243 0.000163444 0.000163444
GSP_Buckner_HU_01765 0.000445934 0.000376951 0.00033179 0.000293108 0.000264069 0.000240613 0.00022011 0.0002026 0.000187111 0.00017446 0.00017446
GSP_Buckner_HU_01767 0.000387345 0.000337938 0.000300706 0.000267607 0.000242372 0.000221135 0.000202193 0.000186137 0.000171882 0.000160214 0.000160214
GSP_Buckner_HU_01769 0.000416758 0.00036051 0.000320001 0.000285368 0.000258403 0.000235318 0.000215173 0.000198039 0.000182793 0.000170421 0.000170421
GSP_Buckner_HU_01771 0.000404797 0.00034776 0.000309111 0.000274311 0.000248298 0.000226626 0.000207158 0.000190554 0.000175844 0.000163899 0.000163899
GSP_Buckner_HU_01773 0.000252349 0.000224487 0.000202364 0.000180684 0.000162882 0.000148826 0.000135971 0.000124958 0.000115211 0.000107464 0.000107464
GSP_Buckner_HU_01777 0.000464065 0.000387496 0.000338732 0.000300344 0.000270342 0.000246187 0.00022467 0.000206617 0.000190543 0.000177631 0.000177631
GSP_Buckner_HU_01779 0.000451289 0.000379859 0.000333585 0.000296905 0.000268334 0.000244539 0.000223234 0.000205038 0.000189028 0.000176246 0.000176246
GSP_Buckner_HU_01780 0.000422303 0.00035186 0.000311054 0.000276139 0.000249202 0.000226991 0.000207571 0.000190889 0.000176012 0.000164093 0.000164093
GSP_Buckner_HU_01781 0.000414996 0.000353796 0.00031265 0.000278067 0.00025171 0.00022942 0.000209833 0.000192938 0.00017782 0.000165749 0.000165749
GSP_Buckner_HU_01784 0.000379751 0.000323009 0.000285616 0.000252581 0.000227428 0.000207584 0.000190103 0.000174717 0.000161305 0.000150366 0.000150366
GSP_Buckner_HU_01786 0.000324062 0.000286295 0.000257643 0.000231094 0.000208565 0.000190976 0.000174085 0.000160133 0.000147678 0.000137692 0.000137692
GSP_Buckner_HU_01787 0.000217643 0.000202247 0.000186161 0.000167152 0.000152956 0.000139087 0.000127103 0.000116879 0.000107862 0.000100574 0.000100574
GSP_Buckner_HU_01788 0.000413842 0.000356047 0.000315167 0.000280574 0.000254342 0.000231617 0.000211502 0.00019489 0.000179658 0.00016747 0.00016747
GSP_Buckner_HU_01792 0.000285756 0.000256035 0.000233191 0.000209221 0.000190576 0.000174312 0.000159418 0.00014691 0.000135393 0.000126284 0.000126284
GSP_Buckner_HU_01793 0.000417615 0.0003556 0.000314703 0.00027978 0.000253499 0.000231331 0.000211638 0.000194682 0.000179638 0.000167505 0.000167505
GSP_Buckner_HU_01795 0.000400383 0.000347301 0.000307771 0.000273312 0.000247559 0.000225539 0.000206498 0.000190148 0.000175622 0.00016375 0.00016375
GSP_Buckner_HU_01798 0.000262343 0.000231119 0.000209405 0.000186652 0.000168752 0.000154713 0.000141245 0.000129951 0.000119729 0.000111645 0.000111645
GSP_Buckner_HU_01800 0.000416263 0.000354237 0.000310916 0.000275874 0.000247874 0.000225421 0.000205856 0.000189431 0.000174654 0.000162822 0.000162822
GSP_Buckner_HU_01801 0.000459912 0.000389312 0.000343554 0.000304538 0.000274594 0.000250446 0.000229221 0.000210735 0.000194495 0.000181305 0.000181305
GSP_Buckner_HU_01802 0.0003832 0.000331548 0.000293459 0.000260196 0.000234611 0.000214408 0.000195838 0.000179964 0.000166046 0.000154793 0.000154793
GSP_Buckner_HU_01803 0.000401193 0.000348529 0.000307525 0.00027392 0.000247959 0.000226131 0.000206613 0.000190017 0.000175273 0.000163464 0.000163464
GSP_Buckner_HU_01804 0.000479047 0.000402351 0.000352373 0.000312216 0.000281531 0.000256504 0.000234167 0.000215349 0.000198664 0.00018517 0.00018517
GSP_Buckner_HU_01805 0.000424539 0.000362333 0.00032151 0.000285468 0.00025776 0.000235658 0.000215031 0.000197625 0.000182369 0.000170023 0.000170023
GSP_Buckner_HU_01808 0.000404676 0.000342941 0.000304414 0.000270768 0.000244629 0.000222547 0.000203048 0.000186524 0.000172164 0.000160522 0.000160522
GSP_Buckner_HU_01810 0.000265642 0.00023742 0.000213011 0.000190769 0.000173552 0.00015919 0.00014545 0.000134039 0.000123513 0.000115149 0.000115149
GSP_Buckner_HU_01816 0.000392235 0.000335694 0.00029786 0.000265576 0.000240178 0.000219107 0.000200144 0.00018403 0.000169792 0.000158309 0.000158309
GSP_Buckner_HU_01817 0.000303724 0.000268638 0.000238667 0.000212602 0.00019214 0.000175926 0.000160407 0.000147936 0.000136305 0.000127181 0.000127181
GSP_Buckner_HU_01844 0.000388637 0.00032809 0.000289961 0.000256363 0.000230803 0.000209459 0.000190865 0.000175583 0.000162083 0.000151112 0.000151112
GSP_Buckner_HU_01846 0.000405137 0.000349688 0.000310797 0.000278281 0.000251534 0.000229225 0.000209375 0.0001925 0.000177729 0.000165648 0.000165648
GSP_Buckner_HU_01847 0.000446008 0.00038158 0.000338537 0.000300212 0.000270725 0.000246473 0.000225117 0.000207166 0.000191317 0.000178354 0.000178354
GSP_Buckner_HU_01854 0.000440001 0.000371125 0.000326461 0.000288767 0.000259784 0.000237189 0.000216501 0.000198831 0.0001835 0.000171125 0.000171125
GSP_Buckner_HU_01858 0.000441005 0.000373608 0.0003309 0.000294917 0.000266248 0.000242504 0.000221753 0.000203782 0.000187976 0.000175298 0.000175298
GSP_Buckner_HU_01860 0.000241242 0.000214095 0.000195243 0.000174432 0.000159172 0.000145836 0.000133593 0.000123197 0.000113648 0.000105991 0.000105991
GSP_Buckner_HU_01863 0.000407757 0.000350671 0.000312336 0.000277104 0.000251242 0.00023014 0.000210291 0.000193119 0.00017832 0.000166235 0.000166235
GSP_Buckner_HU_01865 0.000403392 0.000350781 0.000310407 0.000277306 0.00024947 0.000227705 0.000208263 0.000191691 0.000176895 0.000164931 0.000164931
GSP_Buckner_HU_01868 0.000379589 0.000331779 0.000297097 0.000265186 0.000241675 0.000220743 0.000202243 0.000185942 0.000171522 0.00015989 0.00015989
GSP_Buckner_HU_01870 0.000353275 0.000306561 0.000275271 0.000247022 0.000224266 0.000204938 0.00018679 0.000171893 0.000158539 0.000147915 0.000147915
GSP_Buckner_HU_01872 0.000320649 0.000276178 0.000247949 0.000220204 0.00020039 0.000183031 0.00016732 0.000154264 0.00014217 0.000132563 0.000132563
GSP_Buckner_HU_01873 0.000275852 0.000248155 0.000225711 0.000202669 0.000184491 0.000168719 0.000154127 0.000141804 0.000130837 0.000122056 0.000122056
GSP_Buckner_HU_01875 0.000388609 0.000328569 0.00028974 0.000258478 0.000233453 0.000212908 0.000194638 0.000179056 0.000165152 0.000153974 0.000153974
GSP_Buckner_HU_01895 0.000411568 0.000345904 0.000305539 0.000271562 0.000244078 0.000221949 0.000202875 0.00018642 0.000172081 0.0001605 0.0001605
GSP_Buckner_HU_01896 0.000374704 0.000320945 0.000282826 0.000251768 0.000228069 0.000208682 0.000190647 0.00017515 0.000161624 0.000150718 0.000150718
GSP_Buckner_HU_01901 0.000526809 0.000444283 0.000390001 0.000347221 0.000313201 0.000284889 0.000260232 0.000239196 0.000220985 0.000205978 0.000205978
GSP_Buckner_MGH_00005 0.000432373 0.000367842 0.000325685 0.000289745 0.000262346 0.00023953 0.00021878 0.000201028 0.00018548 0.000172911 0.000172911
GSP_Buckner_MGH_00007 0.000470495 0.000396628 0.000349247 0.000309125 0.000278301 0.000252765 0.000231269 0.000212518 0.000195997 0.000182784 0.000182784
GSP_Buckner_MGH_00008 0.000451581 0.000384087 0.000339873 0.000300534 0.000270915 0.000246416 0.000225143 0.000207365 0.000191444 0.00017851 0.00017851
GSP_Buckner_MGH_00010 0.000447136 0.000380044 0.00033375 0.000297339 0.000268083 0.000243962 0.000222415 0.000204528 0.000188637 0.000175915 0.000175915
GSP_Buckner_MGH_00014 0.000433819 0.000367798 0.000328009 0.000291324 0.000263893 0.00024121 0.000220214 0.00020258 0.000186961 0.000174333 0.000174333
GSP_Buckner_MGH_00015 0.000447966 0.000383903 0.000341674 0.000304556 0.000274278 0.000250161 0.000228024 0.000209589 0.000193272 0.000180193 0.000180193
GSP_Buckner_MGH_00021 0.000383433 0.000327798 0.000289516 0.000257473 0.000232063 0.000212219 0.000194063 0.000178692 0.000164672 0.000153535 0.000153535
GSP_Buckner_MGH_00022 0.00043026 0.000368475 0.000326004 0.000290443 0.000262122 0.000238941 0.000218308 0.000200824 0.000185219 0.000172664 0.000172664
GSP_Buckner_MGH_00023 0.000291484 0.000247128 0.000220754 0.000196795 0.000177886 0.000162 0.000147639 0.000135828 0.000125299 0.000116804 0.000116804
GSP_Buckner_MGH_00024 0.000440068 0.000374522 0.00033078 0.000295447 0.000266804 0.000242918 0.00022224 0.000204408 0.000188499 0.000175742 0.000175742
GSP_Buckner_MGH_00026 0.000532373 0.000443429 0.000385144 0.000340764 0.000306273 0.000278217 0.000254034 0.000233674 0.000215618 0.000201045 0.000201045
GSP_Buckner_MGH_00027 0.000553668 0.000461469 0.00040113 0.000353765 0.000317474 0.000288157 0.000262806 0.00024162 0.000222988 0.000207896 0.000207896
GSP_Buckner_MGH_00028 0.000451789 0.000385077 0.000341342 0.000301805 0.000272665 0.000248605 0.000227059 0.000208489 0.000192378 0.000179335 0.000179335
GSP_Buckner_MGH_00029 0.000357684 0.000313365 0.000276052 0.000244681 0.000221653 0.000201927 0.000184362 0.000169614 0.000156419 0.000145881 0.000145881
GSP_Buckner_MGH_00030 0.000199289 0.000193859 0.000177961 0.000161197 0.000146296 0.000133979 0.000122622 0.000112719 0.000104023 0.0000970078 0.0000970078
GSP_Buckner_MGH_00031 0.000418387 0.000361979 0.000320513 0.000285896 0.00025787 0.000235519 0.000214894 0.000197569 0.000182244 0.000169954 0.000169954
GSP_Buckner_MGH_00032 0.0004193 0.000360193 0.000321429 0.000287107 0.00025948 0.000236805 0.000216402 0.000199103 0.000183782 0.000171293 0.000171293
GSP_Buckner_MGH_00035 0.000494788 0.000415678 0.000364121 0.0003222 0.000289803 0.000263679 0.000240368 0.000220876 0.000203778 0.000190017 0.000190017
GSP_Buckner_MGH_00038 0.000349355 0.000299595 0.000267087 0.000239449 0.000216652 0.000197366 0.00018007 0.000165606 0.000152888 0.000142518 0.000142518
GSP_Buckner_MGH_00039 0.000461942 0.000389262 0.000338789 0.000299824 0.000270638 0.000245793 0.000224291 0.0002061 0.000190119 0.000177246 0.000177246
GSP_Buckner_MGH_00041 0.000440573 0.000377991 0.000334913 0.00029837 0.000268861 0.000244753 0.000223283 0.000205299 0.000189479 0.000176605 0.000176605
GSP_Buckner_MGH_00042 0.00044447 0.000379574 0.000336225 0.000299061 0.000269689 0.000245746 0.000224477 0.00020634 0.000190476 0.000177597 0.000177597
GSP_Buckner_MGH_00043 0.000472154 0.000400654 0.000350234 0.000311505 0.000281375 0.0002565 0.000234022 0.000215325 0.000198674 0.000185245 0.000185245
GSP_Buckner_MGH_00044 0.000372554 0.000316052 0.000280662 0.00024776 0.00022446 0.00020433 0.000186247 0.000171213 0.000157953 0.000147295 0.000147295
GSP_Buckner_MGH_00045 0.000432594 0.000370756 0.000327156 0.000290219 0.000261453 0.000238514 0.000218055 0.000200341 0.000184762 0.000172297 0.000172297
GSP_Buckner_MGH_00046 0.00034444 0.000307774 0.000276808 0.000247049 0.000223427 0.000204558 0.000186943 0.000171915 0.000158526 0.000147835 0.000147835
GSP_Buckner_MGH_00047 0.000404339 0.000347799 0.000309099 0.000276702 0.000249568 0.000227635 0.000207813 0.000191353 0.000176521 0.000164571 0.000164571
GSP_Buckner_MGH_00048 0.000460595 0.000394803 0.00034425 0.000305558 0.000276125 0.000251237 0.000229639 0.000211205 0.000194997 0.000181809 0.000181809
GSP_Buckner_MGH_00049 0.000465179 0.000397285 0.000351036 0.000313481 0.00028265 0.000257448 0.000234779 0.000215914 0.000199267 0.000185775 0.000185775
GSP_Buckner_MGH_00051 0.000486516 0.000408867 0.000357765 0.000317762 0.000286758 0.000260945 0.000238322 0.00021904 0.000202062 0.000188406 0.000188406
GSP_Buckner_MGH_00052 0.000436053 0.000364567 0.000322301 0.000285665 0.000257251 0.000234203 0.000214207 0.000197052 0.000181684 0.000169445 0.000169445
GSP_Buckner_MGH_00053 0.000358601 0.000314028 0.000280203 0.00025137 0.000228351 0.000208167 0.000190051 0.00017471 0.000161271 0.000150383 0.000150383
GSP_Buckner_MGH_00054 0.000280815 0.000254806 0.000229299 0.000205469 0.000185336 0.000169355 0.000155244 0.000143025 0.000131979 0.000123034 0.000123034
GSP_Buckner_MGH_00056 0.000484395 0.000410053 0.000358751 0.000317972 0.000287977 0.000262017 0.000239092 0.000220061 0.000203229 0.000189493 0.000189493
GSP_Buckner_MGH_00057 0.000434747 0.000371821 0.000327476 0.000289227 0.000260188 0.000237846 0.00021676 0.000199372 0.000183955 0.0001715 0.0001715
GSP_Buckner_MGH_00058 0.000492287 0.000407846 0.000356507 0.000314404 0.000281756 0.000256216 0.000234251 0.000215335 0.00019865 0.000185256 0.000185256
GSP_Buckner_MGH_00059 0.000508696 0.000429362 0.000379093 0.00033584 0.000303254 0.000276981 0.000253048 0.000232817 0.000214882 0.000200311 0.000200311
GSP_Buckner_MGH_00061 0.000408635 0.000347464 0.000307503 0.000274443 0.000247726 0.000225839 0.000206448 0.000189763 0.000175059 0.000163253 0.000163253
GSP_Buckner_MGH_00063 0.000399642 0.000349721 0.000310698 0.000277725 0.000250317 0.00022852 0.000208815 0.000192183 0.000177236 0.000165222 0.000165222
GSP_Buckner_MGH_00065 0.00040978 0.000345759 0.000307495 0.000273461 0.000247203 0.000225632 0.000207007 0.000190289 0.000175622 0.000163746 0.000163746
GSP_Buckner_MGH_00068 0.000463562 0.000392048 0.00034584 0.000306035 0.000276065 0.000251242 0.000229777 0.000211223 0.000194893 0.000181694 0.000181694
GSP_Buckner_MGH_00070 0.000509334 0.000428511 0.000375252 0.000331614 0.000298563 0.000271683 0.000247574 0.000227644 0.000209893 0.000195655 0.000195655
GSP_Buckner_MGH_00073 0.000348201 0.000304323 0.000272347 0.000242649 0.000220097 0.000201 0.000183843 0.000169055 0.000155915 0.000145407 0.000145407
GSP_Buckner_MGH_00075 0.000457646 0.000387157 0.000340647 0.000302188 0.000272739 0.00024852 0.000227068 0.000208794 0.000192583 0.000179532 0.000179532
GSP_Buckner_MGH_00077 0.000376549 0.000319002 0.000280168 0.000246991 0.00022285 0.000202764 0.000185311 0.000170358 0.000157148 0.000146548 0.000146548
GSP_Buckner_MGH_00078 0.000255419 0.000233953 0.000213177 0.000192945 0.000175427 0.000160974 0.000147428 0.000136088 0.000125386 0.000116894 0.000116894
