IID pT_0.1 pT_0.2 pT_0.3 pT_0.4 pT_0.5 pT_0.6 pT_0.7 pT_0.8 pT_0.9 pT_1 pT_1.1
GSP_Buckner_HU_01437 0.0000885615 0.0000595005 0.0000460718 0.0000382147 0.0000331022 0.0000279636 0.0000259527 0.0000226283 0.0000201035 0.0000184854 0.0000184854
GSP_Buckner_HU_01441 0.0000251993 0.0000140825 0.0000062983 0.00000391047 0.0000036909 0.00000162329 0.00000215262 0.00000150628 0.000000966181 0.000000973029 0.000000973029
GSP_Buckner_HU_01444 0.0000912424 0.0000587965 0.0000484831 0.0000399609 0.0000337947 0.0000276873 0.0000254012 0.0000222723 0.0000201368 0.0000184914 0.0000184914
GSP_Buckner_HU_01448 0.000069522 0.0000430941 0.0000307475 0.0000251625 0.0000215615 0.0000165851 0.0000153627 0.00001364 0.0000121741 0.0000112137 0.0000112137
GSP_Buckner_HU_01450 0.0000652082 0.000043796 0.0000292504 0.0000226693 0.0000196863 0.0000149653 0.000014258 0.0000124481 0.0000109171 0.0000100774 0.0000100774
GSP_Buckner_HU_01456 0.000101311 0.0000677109 0.0000517569 0.0000420931 0.0000362343 0.0000301168 0.0000273781 0.0000240164 0.0000216807 0.00001992 0.00001992
GSP_Buckner_HU_01461 0.000080386 0.0000485689 0.0000375944 0.0000313053 0.0000272763 0.0000227958 0.0000208615 0.0000181248 0.0000162741 0.0000149851 0.0000149851
GSP_Buckner_HU_01463 0.0000860457 0.0000571742 0.0000444198 0.0000360183 0.0000303653 0.0000242475 0.0000223214 0.0000194362 0.0000175221 0.0000161368 0.0000161368
GSP_Buckner_HU_01464 0.0000699023 0.0000471484 0.000036018 0.0000295749 0.0000265928 0.0000218033 0.0000206397 0.0000184742 0.0000167869 0.0000154351 0.0000154351
GSP_Buckner_HU_01469 0.0000763992 0.0000510751 0.0000365459 0.0000285562 0.0000239263 0.0000195647 0.0000179642 0.0000155887 0.0000138553 0.0000127487 0.0000127487
GSP_Buckner_HU_01470 0.0000677407 0.0000450258 0.0000332275 0.0000271542 0.0000230989 0.0000191541 0.0000177776 0.0000156469 0.0000140029 0.0000129027 0.0000129027
GSP_Buckner_HU_01472 0.000111254 0.0000739297 0.0000575802 0.0000457607 0.0000390247 0.0000326353 0.0000295847 0.0000259792 0.0000233466 0.0000214482 0.0000214482
GSP_Buckner_HU_01473 0.000049676 0.0000321936 0.000026063 0.0000215025 0.0000183608 0.0000147507 0.0000136384 0.0000117911 0.0000102896 0.00000948996 0.00000948996
GSP_Buckner_HU_01476 0.0000920499 0.0000659924 0.0000522767 0.0000426329 0.0000371691 0.0000312949 0.0000284129 0.0000249769 0.0000226414 0.0000207961 0.0000207961
GSP_Buckner_HU_01478 0.000131334 0.0000895007 0.0000678296 0.0000554419 0.0000478818 0.0000393252 0.0000354055 0.0000313784 0.0000281308 0.0000258138 0.0000258138
GSP_Buckner_HU_01479 0.0000600763 0.0000371381 0.0000261553 0.0000217249 0.0000188369 0.000015461 0.0000144134 0.0000124275 0.0000109597 0.0000101119 0.0000101119
GSP_Buckner_HU_01483 0.0000465687 0.0000347308 0.0000265163 0.0000218572 0.0000203643 0.00001683 0.0000159835 0.0000138654 0.0000122093 0.0000112659 0.0000112659
GSP_Buckner_HU_01486 0.0000675083 0.0000479989 0.0000368103 0.0000311814 0.0000269796 0.0000219367 0.0000203661 0.0000180099 0.0000162361 0.000014951 0.000014951
GSP_Buckner_HU_01489 0.0000945022 0.0000655282 0.0000537631 0.0000468456 0.0000405137 0.0000344513 0.0000312472 0.000027564 0.0000248187 0.0000227866 0.0000227866
GSP_Buckner_HU_01492 0.000081851 0.0000596403 0.0000463961 0.0000384233 0.000034292 0.0000291632 0.000026699 0.0000235851 0.0000213308 0.0000196025 0.0000196025
GSP_Buckner_HU_01493 0.0000764591 0.0000522947 0.0000415155 0.0000340821 0.0000294635 0.0000243718 0.0000223705 0.0000197313 0.0000176505 0.0000162142 0.0000162142
GSP_Buckner_HU_01494 0.0000755984 0.0000485833 0.0000356635 0.0000288775 0.000024669 0.0000199198 0.0000185599 0.0000159793 0.0000142659 0.0000131406 0.0000131406
GSP_Buckner_HU_01495 0.0000905478 0.0000610985 0.0000466244 0.0000379319 0.0000307528 0.0000251341 0.0000230472 0.0000200481 0.0000180894 0.0000166438 0.0000166438
GSP_Buckner_HU_01497 0.0000599285 0.0000382983 0.0000312557 0.0000251202 0.0000207539 0.0000172038 0.0000157723 0.0000137091 0.0000121043 0.0000111581 0.0000111581
GSP_Buckner_HU_01502 0.000107877 0.0000815078 0.0000636761 0.0000544777 0.0000469415 0.00004013 0.0000368165 0.0000328093 0.0000296575 0.0000272067 0.0000272067
GSP_Buckner_HU_01504 0.000112474 0.0000742327 0.0000590802 0.0000500168 0.0000437062 0.0000361846 0.0000332449 0.0000295674 0.000026742 0.0000245752 0.0000245752
GSP_Buckner_HU_01513 0.000064452 0.0000488434 0.0000353486 0.0000286651 0.0000240762 0.0000188022 0.0000175181 0.000014999 0.0000133404 0.0000122852 0.0000122852
GSP_Buckner_HU_01516 0.0000585618 0.0000343754 0.0000274589 0.000021497 0.0000177533 0.0000143544 0.0000131132 0.0000114234 0.0000101278 0.0000093686 0.0000093686
GSP_Buckner_HU_01521 0.0000683895 0.0000466342 0.0000351839 0.0000289853 0.0000255806 0.0000204064 0.0000186484 0.0000165247 0.000014909 0.0000137264 0.0000137264
GSP_Buckner_HU_01523 0.0000792892 0.0000492347 0.0000383819 0.0000308856 0.0000268105 0.000022435 0.0000211024 0.0000185309 0.0000166348 0.0000153041 0.0000153041
GSP_Buckner_HU_01526 0.0000715388 0.0000459522 0.0000317359 0.000026541 0.0000220716 0.0000171236 0.0000161025 0.0000138167 0.0000123499 0.0000113895 0.0000113895
GSP_Buckner_HU_01527 0.0000857271 0.0000584617 0.0000435648 0.0000362887 0.0000311854 0.0000253576 0.0000232463 0.0000205037 0.0000184542 0.000016951 0.000016951
GSP_Buckner_HU_01536 0.0000973024 0.0000709917 0.0000581659 0.0000475676 0.0000414004 0.0000351326 0.0000323902 0.0000285992 0.0000255768 0.0000234839 0.0000234839
GSP_Buckner_HU_01537 0.0000706094 0.0000419303 0.0000305323 0.0000241107 0.0000209664 0.0000167511 0.0000154438 0.0000134094 0.0000119273 0.0000109925 0.0000109925
GSP_Buckner_HU_01538 0.000129994 0.0000859019 0.000070554 0.000059992 0.00005265 0.0000460766 0.0000421304 0.0000377039 0.0000342059 0.000031381 0.000031381
GSP_Buckner_HU_01544 0.0000668412 0.0000413612 0.0000292723 0.0000244532 0.0000212049 0.0000173146 0.0000159114 0.0000139688 0.0000124865 0.0000115079 0.0000115079
GSP_Buckner_HU_01547 0.0000940533 0.0000606907 0.0000448669 0.0000363839 0.0000315145 0.0000260171 0.0000238828 0.0000210918 0.0000189663 0.0000174433 0.0000174433
GSP_Buckner_HU_01548 0.000106956 0.0000750853 0.0000590226 0.0000488497 0.0000420322 0.0000353369 0.0000320847 0.0000283205 0.0000253785 0.0000232961 0.0000232961
GSP_Buckner_HU_01560 0.000121669 0.0000834222 0.0000631163 0.000053677 0.0000456985 0.0000381508 0.0000350351 0.0000313452 0.0000282421 0.0000259273 0.0000259273
GSP_Buckner_HU_01564 0.00010249 0.0000700888 0.0000526253 0.0000440008 0.0000383102 0.000031975 0.0000290361 0.0000256409 0.0000231007 0.0000212234 0.0000212234
GSP_Buckner_HU_01568 0.000134738 0.0000966432 0.0000762313 0.0000621947 0.0000541377 0.00004599 0.0000414579 0.0000370422 0.0000333398 0.0000305905 0.0000305905
GSP_Buckner_HU_01569 0.000101084 0.0000638578 0.0000477303 0.0000385078 0.0000343863 0.0000283748 0.0000259029 0.0000227211 0.0000203673 0.000018703 0.000018703
GSP_Buckner_HU_01573 0.000123706 0.0000845095 0.000064299 0.0000525192 0.0000440164 0.0000366664 0.00003341 0.0000297936 0.000026858 0.0000246329 0.0000246329
GSP_Buckner_HU_01576 0.000117029 0.0000827439 0.0000641245 0.0000530297 0.0000452328 0.0000381472 0.0000347759 0.0000309487 0.0000277861 0.0000254928 0.0000254928
GSP_Buckner_HU_01577 0.0000597174 0.0000449613 0.0000340865 0.0000282974 0.0000247254 0.0000206108 0.0000192186 0.0000168679 0.0000151144 0.0000138943 0.0000138943
GSP_Buckner_HU_01580 0.0000762442 0.0000516362 0.0000383073 0.0000305662 0.0000265784 0.0000214244 0.0000198199 0.0000174254 0.0000155415 0.000014294 0.000014294
GSP_Buckner_HU_01581 0.000113583 0.000076331 0.0000578273 0.0000480532 0.0000405574 0.0000347739 0.0000317828 0.0000280115 0.0000252084 0.0000231223 0.0000231223
GSP_Buckner_HU_01582 0.000118318 0.0000808341 0.0000624649 0.0000508953 0.000043226 0.0000362887 0.0000328761 0.0000295022 0.0000264777 0.0000243106 0.0000243106
GSP_Buckner_HU_01583 0.000092416 0.0000627456 0.0000475788 0.0000395147 0.0000338453 0.0000284841 0.0000259607 0.0000227913 0.0000206082 0.0000189589 0.0000189589
GSP_Buckner_HU_01584 0.0000845301 0.0000558513 0.0000425681 0.0000351669 0.000030004 0.0000246846 0.0000228588 0.0000200348 0.0000179612 0.0000165256 0.0000165256
GSP_Buckner_HU_01585 0.0000643157 0.0000469276 0.000035576 0.0000301671 0.00002649 0.0000218825 0.0000203289 0.0000180279 0.0000161454 0.0000148544 0.0000148544
GSP_Buckner_HU_01586 0.0000262959 0.000017096 0.0000151747 0.0000143445 0.00001309 0.0000112713 0.0000108127 0.00000940489 0.00000858212 0.00000792888 0.00000792888
GSP_Buckner_HU_01587 0.000109956 0.0000763404 0.0000610682 0.0000496828 0.0000434248 0.000035987 0.0000326921 0.0000289469 0.0000263425 0.0000241723 0.0000241723
GSP_Buckner_HU_01595 0.0000681901 0.00004399 0.00003326 0.0000263814 0.0000222751 0.0000173547 0.0000160026 0.0000140574 0.0000124145 0.0000114465 0.0000114465
GSP_Buckner_HU_01597 0.0000667217 0.0000450802 0.0000343952 0.0000269775 0.000022951 0.0000183981 0.0000170787 0.0000151007 0.0000133529 0.0000122792 0.0000122792
GSP_Buckner_HU_01599 0.0000868335 0.0000560326 0.0000435327 0.0000352855 0.0000294912 0.0000239351 0.0000218542 0.0000191227 0.0000170328 0.0000156636 0.0000156636
GSP_Buckner_HU_01602 0.0000679427 0.0000447281 0.0000344065 0.0000275332 0.0000247138 0.0000207788 0.0000194091 0.0000173715 0.0000155993 0.0000143579 0.0000143579
GSP_Buckner_HU_01606 0.0000915497 0.0000646934 0.0000475201 0.0000380726 0.0000323004 0.0000262646 0.0000238704 0.0000211219 0.0000189972 0.000017467 0.000017467
GSP_Buckner_HU_01608 0.0000764583 0.0000526464 0.0000413018 0.0000332599 0.0000294277 0.0000241853 0.0000225165 0.0000198758 0.0000178434 0.000016406 0.000016406
GSP_Buckner_HU_01611 0.0000967077 0.0000579306 0.0000459688 0.0000370121 0.000032051 0.0000273096 0.0000251934 0.0000224312 0.0000200961 0.0000184876 0.0000184876
GSP_Buckner_HU_01612 0.0000499929 0.0000320164 0.0000182693 0.000014601 0.0000125504 0.0000104877 0.0000102813 0.00000923632 0.00000827767 0.0000076494 0.0000076494
GSP_Buckner_HU_01613 0.000050697 0.0000265586 0.0000184429 0.0000147221 0.0000127082 0.00000962904 0.0000093348 0.00000798234 0.00000698936 0.00000646251 0.00000646251
GSP_Buckner_HU_01616 0.0000540871 0.0000341828 0.0000250714 0.0000203323 0.0000186518 0.0000149747 0.0000143965 0.0000124314 0.0000111389 0.0000102976 0.0000102976
GSP_Buckner_HU_01629 0.0000716596 0.0000467662 0.0000356542 0.0000302438 0.0000266731 0.0000223004 0.0000204046 0.0000180063 0.0000161974 0.0000149231 0.0000149231
GSP_Buckner_HU_01631 0.0000793965 0.0000504633 0.0000395329 0.0000332614 0.0000293786 0.0000245958 0.0000227858 0.0000203886 0.0000185324 0.0000170171 0.0000170171
GSP_Buckner_HU_01633 0.0000684236 0.0000463762 0.0000369018 0.0000297107 0.0000256953 0.0000211027 0.0000196713 0.0000173884 0.000015659 0.0000144068 0.0000144068
GSP_Buckner_HU_01634 0.0000893096 0.0000606453 0.0000475381 0.0000394631 0.0000345867 0.0000291169 0.0000267264 0.0000237961 0.0000214834 0.0000197366 0.0000197366
GSP_Buckner_HU_01635 0.0000829667 0.0000546912 0.0000429164 0.0000365124 0.0000323227 0.0000274944 0.0000251653 0.0000222739 0.0000199946 0.000018394 0.000018394
GSP_Buckner_HU_01636 0.000105787 0.0000718278 0.0000568978 0.0000488626 0.0000419146 0.0000353026 0.000031907 0.0000283314 0.0000254373 0.0000233388 0.0000233388
GSP_Buckner_HU_01637 0.000123808 0.0000848076 0.0000679149 0.0000565411 0.000048833 0.0000418788 0.0000381243 0.0000342422 0.000030997 0.0000284602 0.0000284602
GSP_Buckner_HU_01638 0.0000814266 0.0000550586 0.0000416349 0.0000343036 0.0000303168 0.0000251991 0.0000234306 0.0000208857 0.0000188052 0.0000173196 0.0000173196
GSP_Buckner_HU_01643 0.000121166 0.0000785735 0.0000611087 0.0000498186 0.0000438866 0.0000377554 0.0000341992 0.0000302616 0.0000272967 0.0000250544 0.0000250544
GSP_Buckner_HU_01646 0.000092431 0.0000577841 0.0000422302 0.0000357315 0.0000304293 0.0000254279 0.0000234351 0.0000207256 0.0000187169 0.0000172306 0.0000172306
GSP_Buckner_HU_01647 0.000115686 0.000076857 0.000058486 0.0000478026 0.0000412725 0.0000346224 0.0000312718 0.0000278238 0.0000249877 0.0000229484 0.0000229484
GSP_Buckner_HU_01648 0.0000768921 0.0000558588 0.000039114 0.0000309728 0.0000262983 0.0000215493 0.0000201069 0.0000177559 0.0000158967 0.0000146324 0.0000146324
GSP_Buckner_HU_01649 0.0000984883 0.0000628049 0.0000468535 0.0000381938 0.0000326814 0.0000263902 0.0000242296 0.0000214436 0.0000190782 0.0000175573 0.0000175573
GSP_Buckner_HU_01650 0.000111967 0.0000766736 0.000059064 0.0000474423 0.0000415314 0.000034696 0.000031369 0.0000276636 0.0000248025 0.0000228007 0.0000228007
GSP_Buckner_HU_01653 0.0000570153 0.000038554 0.0000294917 0.0000240738 0.0000204951 0.0000162381 0.0000148918 0.0000128851 0.0000115511 0.0000106428 0.0000106428
GSP_Buckner_HU_01654 0.000126442 0.000085542 0.0000668684 0.0000542759 0.0000460778 0.0000379453 0.0000347022 0.000030638 0.0000274745 0.0000252305 0.0000252305
GSP_Buckner_HU_01657 0.000130987 0.0000865542 0.0000680903 0.0000543901 0.0000465441 0.0000397336 0.0000360089 0.0000319465 0.00002887 0.0000264918 0.0000264918
GSP_Buckner_HU_01659 0.0000826403 0.0000542628 0.000041825 0.0000347253 0.0000303822 0.0000259221 0.0000241029 0.0000213093 0.0000192952 0.0000177422 0.0000177422
GSP_Buckner_HU_01664 0.000076289 0.0000505222 0.0000394427 0.0000312657 0.0000266066 0.0000222859 0.0000203024 0.0000179577 0.0000160932 0.0000147949 0.0000147949
GSP_Buckner_HU_01665 0.000124104 0.0000767717 0.000057033 0.0000463488 0.0000389968 0.0000321086 0.0000296308 0.0000262322 0.000023391 0.0000215036 0.0000215036
GSP_Buckner_HU_01666 0.000103363 0.0000685784 0.0000550123 0.0000465083 0.0000413277 0.0000356919 0.0000327643 0.0000292916 0.0000265033 0.0000243367 0.0000243367
GSP_Buckner_HU_01667 0.0000769999 0.0000540387 0.0000415853 0.0000355463 0.0000309193 0.0000254656 0.0000233107 0.0000209227 0.0000188655 0.0000173062 0.0000173062
GSP_Buckner_HU_01672 0.0000968188 0.000068317 0.0000526031 0.0000460182 0.0000387751 0.0000315895 0.0000288767 0.0000254226 0.0000228319 0.0000209574 0.0000209574
GSP_Buckner_HU_01676 0.0000560806 0.0000392983 0.0000297364 0.0000240747 0.0000198572 0.0000162305 0.0000152072 0.0000132512 0.0000118601 0.0000109548 0.0000109548
GSP_Buckner_HU_01677 0.000104924 0.0000756967 0.0000590234 0.0000480228 0.000040797 0.0000340001 0.0000309771 0.0000274307 0.0000247505 0.0000227335 0.0000227335
GSP_Buckner_HU_01681 0.000111539 0.0000759604 0.0000605337 0.0000508838 0.0000429507 0.0000358306 0.0000325978 0.0000286661 0.000025787 0.0000236688 0.0000236688
GSP_Buckner_HU_01692 0.000105922 0.0000780536 0.0000629675 0.0000535095 0.0000472875 0.0000402213 0.0000367743 0.0000329272 0.0000298184 0.0000273656 0.0000273656
GSP_Buckner_HU_01693 0.0000912369 0.0000648121 0.0000474951 0.00003707 0.0000312049 0.000025487 0.0000233213 0.0000205772 0.0000184384 0.0000169549 0.0000169549
GSP_Buckner_HU_01694 0.000101009 0.0000635866 0.0000480102 0.0000397688 0.0000343069 0.0000283675 0.0000258779 0.0000229419 0.0000205192 0.0000188872 0.0000188872
GSP_Buckner_HU_01695 0.000116272 0.0000848822 0.0000666642 0.0000571236 0.0000493509 0.0000424054 0.0000385703 0.000034524 0.0000312006 0.0000286437 0.0000286437
GSP_Buckner_HU_01696 0.000089639 0.0000647727 0.0000498168 0.0000415181 0.0000355642 0.0000304375 0.0000276174 0.0000243044 0.0000219536 0.0000201492 0.0000201492
GSP_Buckner_HU_01700 0.0000605302 0.0000421172 0.000033111 0.0000273099 0.0000242749 0.0000194268 0.0000179528 0.0000160326 0.0000143291 0.0000131888 0.0000131888
GSP_Buckner_HU_01703 0.0000685173 0.0000443405 0.0000349571 0.0000280912 0.0000229909 0.0000180484 0.0000170157 0.000014675 0.000013157 0.0000121463 0.0000121463
GSP_Buckner_HU_01704 0.0000954368 0.0000641931 0.0000500984 0.0000408324 0.0000353844 0.0000300101 0.0000271844 0.0000244722 0.0000221519 0.0000203575 0.0000203575
GSP_Buckner_HU_01705 0.0000882677 0.0000667673 0.0000520127 0.0000446463 0.0000378861 0.0000320824 0.0000292532 0.0000257469 0.0000230924 0.0000212165 0.0000212165
GSP_Buckner_HU_01707 0.000103492 0.0000701763 0.0000559135 0.0000445919 0.000037842 0.0000315806 0.0000286167 0.0000254317 0.0000231206 0.0000212218 0.0000212218
GSP_Buckner_HU_01709 0.0000892103 0.000061008 0.0000458346 0.0000379366 0.0000321928 0.0000262045 0.0000239853 0.0000211163 0.0000188654 0.0000173179 0.0000173179
GSP_Buckner_HU_01710 0.0000989192 0.0000720751 0.0000568035 0.0000477311 0.0000414992 0.0000352036 0.00003214 0.000028653 0.0000258904 0.0000237614 0.0000237614
GSP_Buckner_HU_01711 0.0000690935 0.0000428546 0.0000318614 0.0000256184 0.0000214359 0.0000164966 0.0000154503 0.0000134828 0.0000119042 0.0000109567 0.0000109567
GSP_Buckner_HU_01713 0.000114854 0.000080243 0.0000618856 0.0000506093 0.0000433595 0.0000368188 0.0000338455 0.0000301268 0.0000272091 0.0000250034 0.0000250034
GSP_Buckner_HU_01715 0.0000897936 0.000057816 0.0000441772 0.000037266 0.0000323501 0.0000275668 0.0000251332 0.0000224567 0.0000199806 0.0000183549 0.0000183549
GSP_Buckner_HU_01716 0.0000998152 0.0000633941 0.000049219 0.0000408596 0.0000362616 0.0000301 0.0000273683 0.0000244534 0.0000221238 0.000020356 0.000020356
GSP_Buckner_HU_01719 0.000100127 0.0000693864 0.0000558779 0.0000473372 0.0000419599 0.000035645 0.0000324914 0.0000288637 0.0000260506 0.0000238917 0.0000238917
GSP_Buckner_HU_01720 0.0000832013 0.0000521385 0.0000411178 0.0000324764 0.0000274838 0.0000224861 0.0000206135 0.0000181399 0.0000160116 0.0000147281 0.0000147281
GSP_Buckner_HU_01723 0.000067018 0.0000477673 0.000040091 0.0000332086 0.0000286891 0.000024176 0.000022119 0.0000194969 0.0000174239 0.0000160166 0.0000160166
GSP_Buckner_HU_01725 0.0000842416 0.0000556591 0.0000412852 0.0000340396 0.0000288906 0.0000227641 0.0000207963 0.0000181391 0.0000162275 0.0000149152 0.0000149152
GSP_Buckner_HU_01726 0.000061722 0.0000422309 0.0000325488 0.0000268309 0.0000227399 0.0000184463 0.0000172616 0.0000151067 0.0000134731 0.0000124036 0.0000124036
GSP_Buckner_HU_01727 0.00005621 0.0000416136 0.0000315674 0.0000252415 0.0000213501 0.0000179884 0.0000167242 0.0000148955 0.0000133306 0.0000122798 0.0000122798
GSP_Buckner_HU_01743 0.0000719707 0.000050689 0.0000405989 0.0000329453 0.0000281007 0.0000230009 0.0000214239 0.0000185427 0.0000166924 0.0000153577 0.0000153577
GSP_Buckner_HU_01744 0.0000550858 0.000039128 0.0000293871 0.0000248838 0.0000202947 0.0000159281 0.0000147783 0.0000127136 0.0000112633 0.0000103805 0.0000103805
GSP_Buckner_HU_01747 0.0000424248 0.0000284354 0.0000225607 0.0000175637 0.0000152089 0.0000114813 0.000010826 0.0000092492 0.00000825923 0.00000761531 0.00000761531
GSP_Buckner_HU_01752 0.000104717 0.0000686464 0.0000511312 0.0000429708 0.000037933 0.0000321014 0.0000293886 0.0000261502 0.0000235901 0.0000216593 0.0000216593
GSP_Buckner_HU_01754 0.0000952451 0.0000635934 0.0000491916 0.0000405675 0.0000352877 0.0000295584 0.0000274854 0.0000243966 0.0000219253 0.0000201701 0.0000201701
GSP_Buckner_HU_01755 0.0000838271 0.0000571924 0.0000458526 0.0000373325 0.0000324183 0.0000270331 0.0000248771 0.0000221775 0.0000201048 0.0000184837 0.0000184837
GSP_Buckner_HU_01757 0.0000770392 0.0000557268 0.0000418232 0.0000342536 0.0000289175 0.0000239323 0.0000219521 0.0000192166 0.0000172836 0.0000158839 0.0000158839
GSP_Buckner_HU_01759 0.0000340837 0.0000229515 0.0000170265 0.0000141 0.0000120635 0.00000827005 0.00000844736 0.00000728894 0.00000667107 0.00000616428 0.00000616428
GSP_Buckner_HU_01761 0.00011175 0.0000747766 0.0000565944 0.0000470183 0.0000401316 0.0000340189 0.0000309011 0.0000273335 0.0000245719 0.0000225707 0.0000225707
GSP_Buckner_HU_01762 0.000126192 0.0000911776 0.0000734814 0.0000624844 0.0000537874 0.0000461153 0.0000420147 0.0000374386 0.000033879 0.000031078 0.000031078
GSP_Buckner_HU_01765 0.0000629206 0.0000376599 0.0000272585 0.0000209439 0.0000171929 0.0000128651 0.0000123212 0.0000105452 0.00000923779 0.00000852682 0.00000852682
GSP_Buckner_HU_01767 0.0000805551 0.0000532262 0.0000407173 0.0000328463 0.0000277499 0.000022306 0.0000209571 0.000018415 0.0000164734 0.0000151566 0.0000151566
GSP_Buckner_HU_01769 0.0000985368 0.0000604138 0.0000459445 0.0000367434 0.0000306994 0.000024826 0.0000229337 0.0000200884 0.0000178045 0.0000163887 0.0000163887
GSP_Buckner_HU_01771 0.0000907467 0.0000565296 0.0000451404 0.0000356701 0.0000302562 0.0000252818 0.0000236206 0.0000208624 0.0000187532 0.0000172521 0.0000172521
GSP_Buckner_HU_01773 0.000121223 0.0000835953 0.000065599 0.0000535018 0.0000465333 0.0000390147 0.0000353606 0.0000314602 0.0000284778 0.0000261356 0.0000261356
GSP_Buckner_HU_01777 0.0000575083 0.0000432193 0.0000345147 0.0000288631 0.0000250265 0.0000206947 0.0000189338 0.0000168018 0.0000150279 0.0000138196 0.0000138196
GSP_Buckner_HU_01779 0.0000984214 0.0000683084 0.0000544381 0.0000442703 0.0000384508 0.0000315203 0.0000288077 0.0000255652 0.0000229177 0.0000210539 0.0000210539
GSP_Buckner_HU_01780 0.0000956048 0.0000663579 0.0000501807 0.0000412313 0.0000341243 0.0000284532 0.000026158 0.0000230682 0.0000206987 0.0000190253 0.0000190253
GSP_Buckner_HU_01781 0.0000930088 0.0000636279 0.0000493661 0.0000409647 0.0000351414 0.000029681 0.0000270417 0.0000237385 0.0000214229 0.0000196988 0.0000196988
GSP_Buckner_HU_01784 0.000063222 0.0000500063 0.0000396324 0.0000330917 0.0000295253 0.0000252304 0.0000233466 0.0000207565 0.0000186897 0.0000171958 0.0000171958
GSP_Buckner_HU_01786 0.000100775 0.000066051 0.0000486647 0.0000379015 0.0000312943 0.0000260864 0.0000235402 0.0000208185 0.0000185361 0.0000170438 0.0000170438
GSP_Buckner_HU_01787 0.0000980537 0.0000733278 0.000057675 0.000047807 0.0000412356 0.0000338631 0.0000310256 0.000027713 0.0000249227 0.0000228992 0.0000228992
GSP_Buckner_HU_01788 0.0000952531 0.0000630233 0.0000479397 0.0000385981 0.0000335735 0.000028133 0.0000258755 0.0000230038 0.0000206152 0.0000189282 0.0000189282
GSP_Buckner_HU_01792 0.0000945255 0.0000602062 0.0000479893 0.0000409131 0.0000354304 0.0000294501 0.0000268452 0.0000238233 0.0000213647 0.0000196076 0.0000196076
GSP_Buckner_HU_01793 0.0000871106 0.0000566243 0.0000416865 0.0000335518 0.0000285636 0.0000237827 0.000022355 0.000019917 0.000017894 0.0000164199 0.0000164199
GSP_Buckner_HU_01795 0.000104062 0.0000658019 0.0000503128 0.0000414819 0.0000358826 0.0000302881 0.0000277131 0.0000246632 0.0000222513 0.0000204354 0.0000204354
GSP_Buckner_HU_01798 0.00012321 0.0000775001 0.0000600515 0.0000480691 0.0000402714 0.0000342683 0.0000309894 0.0000274581 0.0000249096 0.0000228707 0.0000228707
GSP_Buckner_HU_01800 0.0000947959 0.0000621073 0.0000449424 0.0000379411 0.0000318097 0.0000262735 0.0000240018 0.0000211399 0.0000189054 0.0000173583 0.0000173583
GSP_Buckner_HU_01801 0.000081082 0.0000509528 0.0000388716 0.0000318998 0.0000270451 0.0000220603 0.0000205699 0.0000177844 0.0000158339 0.000014556 0.000014556
GSP_Buckner_HU_01802 0.0000566653 0.0000382141 0.000028666 0.0000221168 0.0000182545 0.0000146523 0.0000135516 0.0000119749 0.000010741 0.00000990906 0.00000990906
GSP_Buckner_HU_01803 0.0000548837 0.0000404842 0.0000315075 0.0000271789 0.0000229879 0.0000188694 0.000017545 0.000015481 0.0000137068 0.0000126023 0.0000126023
GSP_Buckner_HU_01804 0.0000878239 0.0000610974 0.0000467453 0.0000389083 0.0000339555 0.0000277871 0.0000254889 0.0000224428 0.000020066 0.000018445 0.000018445
GSP_Buckner_HU_01805 0.0000881138 0.0000576697 0.0000455103 0.0000370615 0.0000314141 0.0000261398 0.0000241172 0.0000213788 0.0000192207 0.0000176832 0.0000176832
GSP_Buckner_HU_01808 0.0000594257 0.0000398637 0.0000291836 0.0000247726 0.0000213962 0.0000174327 0.0000162064 0.0000139958 0.0000123463 0.0000113613 0.0000113613
GSP_Buckner_HU_01810 0.0000968355 0.0000720727 0.0000565748 0.0000462554 0.0000399111 0.0000336565 0.000031057 0.0000277053 0.0000249733 0.0000229607 0.0000229607
GSP_Buckner_HU_01816 0.0000908043 0.00005642 0.0000400166 0.0000307424 0.0000253723 0.0000193488 0.0000178482 0.000015651 0.000013934 0.0000128481 0.0000128481
GSP_Buckner_HU_01817 0.000107301 0.0000767422 0.000058799 0.000049945 0.0000444378 0.0000382512 0.0000348507 0.0000311419 0.0000279837 0.0000257319 0.0000257319
GSP_Buckner_HU_01844 0.000120722 0.0000855051 0.0000663747 0.0000533374 0.000044852 0.0000374487 0.000034278 0.0000301829 0.0000272274 0.0000249965 0.0000249965
GSP_Buckner_HU_01846 0.000114283 0.000080506 0.0000606439 0.0000480123 0.0000404443 0.000033163 0.00003045 0.0000269261 0.0000242743 0.0000222924 0.0000222924
GSP_Buckner_HU_01847 0.0000257359 0.0000138519 0.0000101969 0.00000749141 0.00000628371 0.00000373185 0.00000450111 0.00000378149 0.00000321671 0.00000300432 0.00000300432
GSP_Buckner_HU_01854 0.0000878654 0.0000569689 0.0000443628 0.0000352814 0.0000292725 0.0000235264 0.0000213928 0.0000187828 0.0000168186 0.0000154786 0.0000154786
GSP_Buckner_HU_01858 0.0000794159 0.0000487876 0.0000370908 0.0000320233 0.0000268107 0.0000224846 0.0000208915 0.0000183528 0.0000162091 0.000014902 0.000014902
